geolocation_zip_code_prefix,geolocation_lat,geolocation_lng
29129,-20.50755410687104,-40.361117260776
29130,-20.38928094367299,-40.4901873998062
29131,-20.421385016089857,-40.460393466434034
29132,-20.390537473188356,-40.47448198542622
29134,-20.35516349262468,-40.43123213662455
29135,-20.351385134684687,-40.42842770559008
29136,-20.364260080952857,-40.42106529481057
29137,-20.3689095600428,-40.424591057753254
29138,-20.370296473620964,-40.41644854158101
29140,-20.34107099889753,-40.36444150559454
29141,-20.353042258450223,-40.37298836632754
29142,-20.363601856745056,-40.37462539065325
29143,-20.349877466729343,-40.38401591798
29144,-20.347321676920757,-40.39544196469099
29145,-20.348482491643868,-40.39424798988472
29146,-20.340521299600127,-40.38489798744822
29147,-20.335925573405902,-40.38995407087754
29148,-20.33467865020733,-40.400490658235114
29149,-20.33013337723304,-40.39043058407728
29150,-20.32247630196992,-40.377627770866894
29151,-20.32860160989975,-40.36941562385166
29152,-20.317000803364834,-40.37232009813402
29153,-20.306453087890876,-40.37093583403477
29154,-20.309416508021826,-40.391153337968845
29155,-20.292481045320883,-40.384031424765176
29156,-20.278512891406116,-40.411675223412075
29157,-20.264409607818916,-40.38953750829309
29158,-20.31255045087857,-40.40000069420851
29160,-20.23621549257029,-40.27203665640387
29161,-20.22398020791205,-40.27581852168546
29162,-20.196980180925664,-40.271118393966546
29163,-20.218137657631903,-40.24297180111905
29164,-20.21168518103553,-40.23961903218324
29165,-20.199185893801197,-40.25773967249933
29166,-20.188079675277496,-40.241697762995486
29167,-20.179524111785053,-40.25832209201947
29168,-20.158472926704476,-40.24609615513034
29169,-20.150159664062326,-40.26506795504289
29170,-20.154331390341504,-40.268980120256636
29171,-20.138476164068276,-40.24779440322811
29172,-20.171285062076116,-40.20456733111168
29173,-20.15868901699344,-40.19214871446735
29174,-20.06421048362099,-40.18297373354049
29175,-20.140215675984397,-40.19358162519006
29176,-20.135143747840885,-40.29981975803892
29177,-20.121545582110482,-40.30597879856886
29178,-20.135903878346777,-40.29837508817455
29179,-20.117365072818473,-40.29309840257896
29180,-20.072017818138654,-40.3621684728586
29182,-20.06454249145785,-40.20226241236842
29185,-19.94416022001555,-40.38449895378411
29187,-20.039269371332946,-40.187137457389284
29190,-19.822568913589716,-40.271083493464275
29192,-19.835260030529945,-40.26154957652111
29193,-19.831754489582025,-40.27247536739888
29194,-19.824159235073566,-40.26429872543492
29195,-19.930109511108558,-40.15365065258333
29197,-19.82225062605563,-40.06303351092968
29198,-19.895311394878437,-40.0991007353037
29199,-19.927009983084165,-40.14346404404395
29200,-20.67223332343453,-40.50002482393178
29201,-20.68193609028438,-40.509123735782595
29202,-20.672115836838923,-40.51700526382526
29203,-20.67639066312762,-40.517395414282156
29206,-20.717238062559098,-40.52427446576242
29208,-20.682436549079334,-40.51920110877143
29209,-20.73131235546684,-40.55274900722035
29210,-20.665295028085634,-40.507247051614584
29211,-20.64404602314044,-40.5127546378481
29212,-20.64171595875429,-40.51512444469159
29213,-20.640760964315994,-40.50899384799111
29214,-20.65669577179757,-40.50574387517624
29215,-20.660216764966027,-40.49856289244474
29216,-20.652998586134935,-40.48707808325544
29217,-20.65432141473086,-40.49021162512816
29220,-20.628070137697076,-40.47621600036773
29221,-20.61891635546317,-40.45645089111925
29222,-20.642418803292,-40.50006739895994
29227,-20.648083707640048,-40.49080179741277
29230,-20.80037808685989,-40.64884981550936
29240,-20.62703187024197,-40.749310569372355
29255,-20.41550881133391,-40.68901269558348
29258,-20.41550908384522,-40.64411836054274
29260,-20.35420704341062,-40.70328526895598
29263,-20.373782921416414,-40.56310209026857
29273,-20.34018313950445,-40.73167973417412
29278,-20.010857207379935,-40.79846476486159
29280,-20.789298791894993,-40.81339847159395
29285,-20.839948654995542,-40.734411035402275
29290,-20.860485103348744,-40.935260116087434
29295,-20.644842999268597,-41.00717001967551
29297,-20.70682235205412,-41.01712786426434
29300,-20.84745965383212,-41.120058261154206
29301,-20.841775751043055,-41.12902378828546
29302,-20.84937768298942,-41.129327485493384
29303,-20.852955062636013,-41.118206663661994
29304,-20.85864952116389,-41.11688197001606
29305,-20.85526865336125,-41.10871046055535
29306,-20.850773092296365,-41.105805462083765
29307,-20.844729856199752,-41.11075004879963
29308,-20.842526985457386,-41.11888795503525
29309,-20.837240420336304,-41.11713803072733
29310,-20.844051382133838,-41.13971836504003
29311,-20.84573744385327,-41.14443509503575
29312,-20.84888395295811,-41.15305503084476
29313,-20.83232137438696,-41.157260281263355
29314,-20.844071623662007,-41.15350989073692
29315,-20.847164397952103,-41.1548455256115
29316,-20.847148750817716,-41.112945633419415
29317,-20.847117892201783,-41.13974718071967
29321,-20.988488233934397,-42.23727344129296
29323,-20.762729094305136,-41.271606233951005
29325,-20.72583088209348,-41.13400494888833
29327,-20.102756525161652,-40.56264864947085
29328,-20.883329999999944,-41.19999999999993
29329,-20.687704027239462,-41.201952225938115
29330,-20.94924974603446,-40.80778682448668
29338,-20.898323948532866,-40.780249109800266
29345,-21.032318116120695,-40.82269689695654
29350,-21.122930576727104,-41.04061029119548
29360,-20.605356378108795,-41.20519636049413
29370,-20.361225210844665,-41.24983376040059
29375,-20.338852959492037,-41.13293113577976
29378,-20.336687999999995,-41.18511150000001
29380,-20.462508628122443,-41.41468639351346
29386,-20.335972909905706,-41.39048795243131
29390,-20.349111920880425,-41.53373039669444
29395,-20.23385470566107,-41.50681788342372
29398,-20.345803660646123,-41.64094155038808
29400,-21.061570668726123,-41.36296449402209
29420,-19.900436161470907,-43.9990296612386
29450,-21.15332346158517,-41.56743108039143
29460,-21.126567901967174,-41.67280614857445
29470,-21.020278680050787,-41.65312810451594
29475,-20.946109999999976,-41.619999999999955
29480,-20.95206473566138,-41.342187048258076
29490,-20.92514780451319,-41.19649395129349
29500,-20.760206303395872,-41.53516276114849
29510,-19.85158165630125,-40.57072169300674
29515,-20.771505660340388,-41.53560726330036
29520,-20.756742115065904,-41.4593121536793
29540,-20.537112297706013,-41.66525823368057
29550,-20.791387301827765,-41.39207893794878
29560,-20.77259502214919,-41.67503440435154
29564,-20.781109999999963,-41.80055999999996
29580,-20.682766664655283,-41.842745745044915
29590,-20.611673656847113,-41.694665027546534
29600,-20.076821553002276,-41.12371138232125
29609,-20.07893433699639,-41.12429399999999
29615,-19.893030630057844,-41.05797353760604
29619,-19.825279999999964,-41.11110999999994
29620,-19.87731798944994,-40.874205444443405
29630,-20.147687282086185,-41.29158581823656
29640,-20.100361493805384,-40.53208940796702
29645,-20.031391098604594,-40.75116929156471
29650,-19.942770685273842,-40.606469580451396
29654,2.8545299564090536,-70.31520024946742
29660,-19.879860634382204,-40.62673958726124
29665,-19.73930434519547,-40.663228943081975
29670,-19.8315934465165,-40.37012574335159
29680,-19.751007009703198,-40.38667300846462
29687,-19.655909222582128,-40.463365075405505
29690,-19.792991958104,-40.85391940789056
29695,-19.66469628173546,-40.83650571195031
29700,-19.539302049854438,-40.625950773820364
29701,-19.54074944092956,-40.628837934877104
29702,-19.545517184905442,-40.63413418662913
29703,-19.523710163486744,-40.639323209262486
29704,-19.526644305085586,-40.662431856344476
29705,-19.510822013878872,-40.63310196328869
29706,-19.52117754499518,-40.646884253536676
29707,-19.541956559715967,-40.64327673020125
29708,-19.546341450504325,-40.6231462797084
29709,-19.52024181056505,-40.6847366419452
29712,-19.525670783952105,-40.57010039048001
29714,-19.545996074157472,-40.633042029572906
29720,-19.252721480274865,-40.46099131352968
29724,-19.249396534825078,-40.518293109768535
29725,-19.412026310370646,-40.54293876855563
29730,-19.512568777088728,-41.012926255435566
29735,-19.39858970116328,-40.905290937201045
29737,-19.274999999999977,-40.90749999999996
29745,-19.138753324097504,-40.61554504482116
29750,-19.195901004272244,-40.8461662814689
29752,-18.972757358206497,-40.873194660712045
29755,-19.444548697621787,-41.015225403245445
29760,-19.05822235499108,-41.01879814974317
29770,-18.8636928548596,-41.118758513816424
29772,-18.88493545170069,-41.01554984953388
29780,-19.01753886918101,-40.5372554198776
29785,-18.994923624409637,-40.383087196982125
29795,-18.985716113277793,-40.74227057364543
29800,-18.74831372268067,-40.88588589823051
29807,-18.586567603887058,-40.88704137696066
29815,-18.66481037083179,-40.79495699999999
29820,-18.54308519005595,-40.98497675246626
29822,-18.476713762810867,-41.01877846394589
29824,-18.41277999999994,-41.036669999999965
29826,-18.633609999999976,-40.94277999999996
29830,-18.706580825893784,-40.406383792282284
29843,-18.619934469634078,-40.604153544051
29845,-18.535836904994678,-40.301312520021206
29850,-18.368816089950126,-40.82597415326897
29880,-18.08497000761245,-40.52105087597961
29884,-12.63852415518911,-37.94725509040245
29885,-18.129889045356208,-40.53833069801775
29890,-18.13113299686835,-40.35711188194904
29894,-18.19859433493732,-40.263793351536286
29900,-19.394302899766817,-40.06744800455661
29901,-19.398462430517732,-40.05754626853264
29902,-19.38058581528183,-40.062143463267105
29903,-19.39247386325331,-40.04808368379708
29904,-19.375547670282753,-40.05764624559226
29905,-19.364681121236405,-40.05261443397877
29906,-19.355412626533646,-40.05373780593817
29907,-19.37533597130217,-40.07149648621064
29908,-19.349622909821196,-40.050017628136004
29909,-19.299554654086663,-40.06620575816586
29913,-19.408265999999987,-40.06460025000001
29918,-19.39172700347962,-40.061084501159854
29920,-19.26241946891296,-40.32532458042502
29925,-8.445856975859286,-53.478908078731195
29927,-19.189127770488817,-40.10086124895699
29930,-18.718212244497817,-39.854862504638575
29931,-18.71748290665551,-39.866027871657444
29932,-18.711846687043668,-39.872479210098376
29933,-18.719212325428085,-39.84788825257438
29934,-18.718328576961277,-39.83859455817204
29936,-18.72977048594036,-39.84788359351911
29937,-18.732788499193703,-39.842359297550715
29938,-18.72601616521772,-39.85577872804152
29940,-18.719149483673682,-39.87404915228109
29941,-18.71777436886052,-39.87424559086367
29942,-18.726388479336865,-39.86738021826739
29943,-18.72218578505392,-39.91774491344774
29944,-18.77346364244314,-39.75500529521586
29945,-18.74036444460742,-39.75469149379052
29946,-18.733587348168637,-39.77298993969407
29950,-18.908355105069518,-40.07586676010298
29960,-18.576966446050708,-39.73757518671528
29965,-18.418738006611395,-39.70806405383186
29967,-19.245934114040793,-40.091152596757134
29970,-18.293163679149735,-39.95858510869711
29978,-18.089158212695203,-40.10959902713075
29980,-18.41089901184738,-40.21940175223134
29985,-18.32097783533344,-40.40572143357216
30001,-19.923988839863764,-43.93570612505038
30035,-19.901155379681477,-43.918429127127865
30108,-18.99191036421,-49.45067631754277
30110,-19.92947645372167,-43.93692445117372
30111,-19.917826028188397,-43.942417941975386
30112,-19.937177495451145,-43.935649109819
30120,-19.91852703015927,-43.93988998298764
30130,-19.9318555870041,-43.93264743101025
30140,-19.93104856825169,-43.93603257269489
30150,-19.92595313663051,-43.92700122120833
30160,-19.927499910711955,-43.93957488042518
30166,-19.926231569248074,-43.937792916729244
30170,-19.92710413330578,-43.94496355953477
30171,-19.92399927615559,-43.94435975269785
30180,-19.926410099853396,-43.94586443137008
30186,-19.90805786539898,-43.883818025390994
30190,-19.924640007158555,-43.94612171790458
30210,-19.950787994307138,-43.918387960905164
30220,-19.940114849442473,-43.91958024514323
30230,-19.92875698717212,-43.911597736466845
30240,-19.929634471795296,-43.91777905690393
30250,-19.927921567486838,-43.921733138793535
30260,-19.92439663271057,-43.91178340122713
30270,-19.921342519229157,-43.90615804521914
30280,-19.908088160596833,-43.90439520703161
30285,-19.91674942216083,-43.90182965852816
30286,-19.92655990431503,-43.92578549439883
30290,-19.91902161984339,-43.88315218187732
30295,-19.91367687977267,-43.883482632058524
30310,-19.9466341918191,-43.92852281029642
30315,-19.95380280794058,-43.93090361544768
30320,-19.967129460220242,-43.939935749372026
30328,-19.969885948381293,-43.94239902888209
30330,-19.944897882133596,-43.93958522933522
30335,-19.925067529090867,-43.93842904510488
30350,-19.94807647046228,-43.94761823033124
30360,-19.964442926751282,-43.948558170209324
30380,-19.945831499496915,-43.952595920189324
30390,-19.99276150266036,-43.966360063886334
30410,-19.923927911162185,-43.96820740649184
30411,-19.92610397403667,-43.96623487375564
30420,-19.930813145709514,-43.99893551894223
30421,-19.937105985386673,-43.97631024306514
30430,-19.93350474750775,-43.96228871687269
30431,-19.935486917207538,-43.966849717804415
30441,-19.93712826921185,-43.957721859933606
30451,-19.932594346592932,-43.962658494640294
30455,-19.969340522299408,-43.96146790379341
30460,-19.9423151873449,-43.972361517812125
30480,-19.928284135574803,-43.975168892102836
30490,-19.951509363033047,-43.974899962403974
30492,-19.969152251420983,-43.9673896350727
30493,-19.973203838804473,-43.96483879639267
30494,-19.960059611364848,-43.96164848633417
30510,-19.938244124656844,-43.99225680295105
30512,-19.943139917584855,-44.0001224844162
30514,-19.9522664099828,-43.99236541157028
30516,-19.951640378337572,-43.99014732257202
30518,-19.952450311074053,-44.00325534740167
30520,-19.940411132888965,-44.01845243035027
30525,-19.93423705653664,-44.013982996771695
30530,-19.929317244841815,-44.00012547981164
30532,-19.93903108500327,-44.00411110721575
30535,-19.923884704317427,-43.99145877560747
30540,-19.962974368024707,-43.995196561746255
30550,-19.9436148992761,-43.98184650740849
30555,-19.953864551513803,-43.97765745039238
30570,-19.95806136130548,-43.97891108299587
30575,-19.973801098687222,-43.972640133728994
30580,-19.962205456572867,-43.987191455726546
30590,-19.962328721771105,-43.99360054043941
30610,-19.962987438175677,-44.00313479763526
30620,-19.98331916932688,-44.00137386328225
30622,-19.98774602939027,-43.99149254290304
30624,-19.99583320887645,-43.99678271744954
30626,-20.001771055992613,-44.01020003340428
30627,-19.995353695901827,-44.02044353756923
30628,-20.000018311522638,-43.995098554612156
30640,-19.977377243819177,-44.02064083006473
30642,-19.983131953284765,-44.01222423599671
30644,-19.989981300542023,-44.013181725860335
30660,-19.985951805017518,-44.02495825887791
30662,-19.98561186157159,-44.041192485346315
30664,-20.0012746802313,-44.036828977324554
30666,-20.01027390089369,-44.03073203617085
30668,-20.000856897018227,-44.02890660317558
30670,-20.002545877211947,-44.02135117438735
30672,-20.025057592953683,-44.06905695722996
30686,-19.996132002221696,-44.03321256064974
30690,-19.977664602281056,-44.04969652161652
30692,-19.986747634732293,-44.04859791669265
30710,-19.913379943766735,-43.9587018947629
30720,-19.91432324022869,-43.97570327877979
30730,-19.915304813107138,-43.986882787461866
30750,-19.90009066770174,-43.97811787075004
30760,-19.908098215774526,-43.96181773151535
30770,-19.90648672927733,-43.970784500275585
30775,-19.89649067170409,-43.968757304671726
30810,-19.897716877170648,-43.98517637288424
30820,-19.90592809226394,-43.99678382844563
30830,-19.90253907649183,-44.00328533744617
30840,-19.890277616721736,-43.99936639767064
30850,-19.92004569834524,-44.004050747634075
30855,-19.922115361992507,-44.01358155581232
30860,-19.919123700793243,-44.009741154157915
30865,-19.913434213343432,-44.021663851248455
30870,-19.90685809004346,-44.00897326136238
30880,-19.902437787077446,-44.01672013436967
30881,-19.89553446760352,-44.01547548353399
30882,-19.881619613784373,-44.0093411697343
31010,-19.915080965134134,-43.91755839558083
31015,-19.91112837775807,-43.92573657794806
31030,-19.90612056261318,-43.923704334179476
31035,-19.89826888358225,-43.92056950329572
31050,-19.89856959315742,-43.895245036379826
31060,-19.89394093770705,-43.90385586250586
31070,-19.88860991049595,-43.89805860699932
31080,-19.8848666737642,-43.90929675254729
31110,-19.90491827268253,-43.936891702496084
31130,-19.89196162600201,-43.94238063666805
31140,-19.894574207526322,-43.931234581848464
31150,-19.879678273976502,-43.943732061721455
31155,-19.873055459669978,-43.93786577993863
31160,-19.878923245107323,-43.93150497890123
31170,-19.886506529945777,-43.92385723641602
31210,-19.906712194756448,-43.94889650258166
31230,-19.89744032717272,-43.957177760395545
31235,-19.892180254599023,-43.954599284028475
31250,-19.886619674518194,-43.9590037435442
31255,-19.869495054462462,-43.95094395435073
31260,-19.8602067251786,-43.940734736912134
31270,-19.85962393119908,-43.955601745373855
31275,-19.858655852092287,-43.96707038116434
31310,-19.873399844484616,-43.98232611271479
31320,-19.885361321243785,-43.98390472158661
31330,-19.87782692209869,-43.995421429190664
31340,-19.86477356430017,-43.98962196689194
31360,-19.872868586441218,-44.010365775431666
31365,-19.866057111208963,-44.000745104103494
31370,-19.846611687137486,-44.006361128991166
31510,-19.814336414816918,-43.965577065754054
31515,-19.823294570005917,-43.96124588496535
31520,-19.819517325726153,-43.96882594833149
31525,-19.82592413119808,-43.97241066320181
31530,-19.82639852843166,-43.97983837767938
31535,-19.814723724085457,-43.981022747564694
31540,-19.82870132887267,-43.98907685613865
31545,-19.835328019204304,-44.00414456958805
31550,-19.83983900936164,-43.985937003574
31555,-19.841600785453988,-43.98022183612362
31560,-19.838499894736227,-43.97441181935798
31565,-19.83390021642568,-43.966790192470356
31570,-19.807680657862143,-43.98042684085742
31573,-19.810952280668236,-43.98998650424639
31575,-19.805736259705377,-43.99640168994812
31578,-19.81358106089998,-44.00208560119149
31580,-19.822347132611853,-43.99780836832119
31585,-19.82412809703067,-44.00664416568288
31610,-19.812833874977585,-43.954149957800766
31615,-19.807239918783953,-43.96221320713529
31620,-19.802374265926648,-43.96706551962697
31630,-19.801110021581305,-43.95653447680363
31640,-19.805297953541988,-43.97379943954627
31650,-19.815880768930157,-43.96546886335141
31652,-19.7982641322973,-43.977047578183054
31655,-19.789355560991005,-43.98463829779658
31660,-19.8074389848162,-43.98485974295429
31680,-19.80041723467681,-43.994699364174686
31710,-19.840041680680123,-43.95933923847523
31720,-19.832230926043117,-43.95295564115413
31725,-19.839820483495807,-43.94487473757863
31730,-19.836057733815164,-43.94538236770013
31741,-19.84520293925086,-43.94165280266261
31742,-19.830359704622218,-43.936951426113374
31744,-19.832785993247683,-43.94957222665207
31746,-19.810345803032693,-43.93557032180439
31748,-19.803790375324304,-43.93952840250122
31749,-19.840832827487432,-43.972983235309336
31760,-19.83579817082638,-43.93978453511451
31765,-19.831085157222056,-43.935657762839725
31785,-19.805269515955935,-43.940679259103135
31810,-19.86006638891726,-43.930739737119026
31812,-19.853541240951422,-43.93185108559578
31814,-19.850842563717205,-43.92524820019193
31820,-19.89963465113387,-44.00239920122336
31840,-19.841080942701883,-43.92719742547796
31842,-19.83768155726055,-43.92405254267353
31844,-19.83841420727106,-43.91567119293644
31845,-19.850146373225876,-43.91687519632739
31846,-19.833512755238697,-43.91132450702489
31870,-19.84364295836597,-43.904063507571834
31872,-19.825436430269445,-43.89792250761005
31910,-19.869927909222362,-43.919706450313775
31920,-19.870855445819217,-43.91255799664469
31930,-19.864278518802923,-43.908424416822974
31950,-19.867541102807987,-43.89948356702756
31960,-19.86200851472948,-43.90243621912063
31970,-19.857592303628312,-43.88586858018649
31975,-19.8511027553502,-43.88583828834381
31980,-19.85461537734019,-43.914739731934176
31985,-19.85406533132012,-43.90525564286927
31990,-19.8543117905246,-43.89833067844855
31995,-19.84081096347382,-43.89442610218509
31998,-19.843208079665562,-43.87528676672618
32010,-19.93304548921349,-44.07764439803626
32013,-19.9254795846107,-44.085707529386184
32015,-19.923582110787258,-44.09184616947447
32016,-19.92638926960855,-44.09403828194014
32017,-19.911310483619452,-44.08482415053406
32020,-19.91136692969533,-44.07420000975955
32025,-19.913114728868106,-44.098966668145955
32040,-19.915128814538875,-44.07182542420258
32041,-19.91149550132684,-44.07416254433934
32042,-19.901614005327836,-44.07654981817274
32043,-19.899167484968558,-44.08584394799269
32044,-19.892231672540447,-44.095542240719475
32046,-19.878210881548686,-44.08915772095776
32050,-19.831906204860392,-44.144968204300504
32051,-19.840034802608233,-44.127865243655826
32052,-19.89651358066368,-44.08683772305764
32055,-19.857690867527264,-44.14461055078084
32060,-19.864315096110055,-44.116921241685205
32062,-19.860814745360962,-44.10900498782499
32065,-19.897487165184856,-44.130797884940655
32070,-19.914058298019203,-44.1037500258735
32071,-19.908046499230533,-44.09702007463229
32072,-19.92846428411236,-44.11213429751027
32073,-19.92804207952199,-44.11644937786632
32110,-19.884069370503447,-44.022421394611506
32113,-19.88278807537215,-44.035649801996094
32115,-19.893180943617555,-44.027523122420256
32140,-19.894029624407654,-44.04224404676389
32141,-19.89277675052138,-44.066499936656804
32143,-19.911519111040334,-44.04285369685309
32145,-19.885369169490964,-44.04744140682534
32146,-19.881292159150195,-44.05670781915068
32150,-19.89126991830715,-44.055546126895166
32152,-19.88856817314963,-44.081767679016636
32180,-19.86725238995006,-44.029978433938886
32181,-19.897201190711286,-44.03491390751433
32183,-19.86328394431232,-44.03919478557516
32185,-19.84757316684865,-44.02943024506619
32186,-19.852039473713475,-44.02084308019937
32187,-19.848731547720213,-44.03841654314854
32210,-19.950609107128006,-44.028217215800694
32215,-19.962196568129173,-44.01728274737205
32220,-19.96556848500937,-44.02425085330766
32223,-19.96264364770031,-44.03740931505507
32230,-19.970340650292773,-44.03581407359182
32235,-19.976605604211166,-44.036676881918176
32240,-19.956086026625698,-44.05212106582629
32241,-19.967878760000023,-44.054695953243254
32242,-19.971406261537712,-44.063926412277205
32250,-19.921701340784104,-44.090280787053686
32260,-19.954716106653937,-44.0389637446662
32265,-19.952073783668204,-44.04492550420541
32280,-19.94732845763311,-44.05782869450707
32285,-19.93043046079391,-44.07071221645593
32310,-19.9387689332349,-44.038341698250974
32315,-19.94162809920232,-44.041858587022176
32340,-19.939283906547246,-44.05144900305217
32341,-19.932099702552186,-44.05337626862757
32342,-19.919400218838444,-44.05299395885341
32370,-19.928561584176087,-44.03562269740181
32371,-19.926278841980565,-44.03543593580628
32372,-19.92056947090005,-44.02640958503362
32400,-20.01844900506142,-44.06780303840638
32404,-20.00697136653993,-44.04895788982016
32405,-20.024202536487742,-44.04067369079979
32407,-20.024469045189313,-44.06333063610681
32410,-20.038329521039543,-44.05872019439918
32412,-20.029091337907943,-44.06541316934687
32415,-20.018093649998228,-44.09147618593819
32417,-20.02074999010223,-44.11778528625361
32419,-20.01364563086001,-44.07010945653083
32420,-19.980579348933848,-44.064108845930996
32421,-20.01604150250598,-44.077869278148206
32422,-20.0052171831467,-44.07585268755866
32423,-19.993407350195355,-44.06515205481119
32424,-19.989347289351908,-44.058954877766155
32425,-20.003944274940906,-44.06297274267365
32430,-19.996579505720906,-44.0725903564954
32431,-20.00997429755052,-44.08877691521847
32432,-20.000674340369656,-44.08667713515286
32440,-19.989221267156893,-44.058017388613656
32450,-20.03832083259134,-44.1389195965802
32470,-20.05815904312605,-44.178587125845986
32553,-19.96971402637195,-44.175586693865775
32600,-19.966637880848918,-44.20266622401852
32602,-19.956431622030344,-44.196565516029416
32603,-19.964331493821263,-44.208443655982
32604,-19.951799038267147,-44.19603748039602
32605,-19.933597411898084,-44.183641119901864
32606,-19.936285983610865,-44.198773995604725
32610,-19.959066060976,-44.18841729933645
32611,-19.861427723772646,-44.15600753188527
32616,-19.934273945700287,-44.23933795785706
32623,-19.925109928188327,-44.25994209155612
32625,-19.95165589644615,-44.22379406816321
32628,-19.946738569420628,-44.27148901639808
32630,-19.95576060061168,-44.204698780743215
32634,-20.01007864049963,-44.250304411796044
32635,-20.006567559813014,-44.22586658174156
32639,-20.02495076871551,-44.23525357962292
32640,-19.988546559634642,-44.21599219162972
32641,-20.021890439336506,-44.22317681194744
32642,-20.019876582357337,-44.2217315872142
32649,-19.98333887965839,-44.196133600332566
32652,-19.949369709965925,-44.1797317224594
32653,-19.951959500600232,-44.17159538425438
32654,-19.988021892124742,-44.17257513768808
32655,-19.97078700050153,-44.170453272550795
32656,-19.978702468999412,-44.18697015367742
32657,-20.0033199952989,-44.170798955830556
32659,-19.996507300048204,-44.1367419472406
32660,-19.94889071684701,-44.161206386229
32661,-19.981891990088915,-44.14744562142891
32662,-19.952270727960066,-44.143022839420965
32664,-19.95067364086209,-44.112527014715184
32665,-19.976595684049848,-44.14866521897493
32666,-19.9410600795598,-44.128192377737
32667,-19.965625912017128,-44.13868285941469
32668,-19.989493164206277,-44.121237888545025
32669,-19.96089037124633,-44.10903628138872
32670,-19.959986386151822,-44.17124358444791
32671,-19.950184131061796,-44.17752185023125
32672,-19.939120614599368,-44.17301724018931
32673,-19.94078306621906,-44.163305134766894
32675,-19.93641316016968,-44.13845416864851
32676,-19.94459683480215,-44.12952552303506
32677,-19.94300350459581,-44.113624011052295
32678,-19.93488828184219,-44.108810505999344
32681,-19.950706295594046,-44.12364916345977
32682,-19.93988281002525,-44.10274967131405
32684,-19.95046644047449,-44.107827808453166
32685,-19.946928669248344,-44.10147002083752
32687,-19.94120790168529,-44.097281854758236
32688,-19.930265245628718,-44.09896918013154
32689,-19.95109874742919,-44.0722423536509
32690,-19.942894377177577,-44.114646648124456
32900,-20.066757396501135,-44.30619575296304
32920,-20.05336570017963,-44.26097711552809
33010,-19.765681427601386,-43.854081070513466
33015,-19.7565456664727,-43.844128148739685
33016,-19.756794391923524,-43.85396634730321
33020,-19.756766786382773,-43.83705387566838
33022,-19.754716081019527,-43.83817369386442
33025,-19.776647455083364,-43.85092492231641
33030,-19.775876412248593,-43.87297103109192
33035,-19.76489339649562,-43.86622305644716
33040,-19.7881839824074,-43.875939718775186
33045,-19.814829655872785,-43.86734400732412
33048,-20.708904445204567,-46.616701291319075
33054,-19.751986834034952,-43.83404383516242
33060,-21.09025773440797,-43.41830706862214
33065,-19.84070163203901,-43.79597224244167
33080,-19.740384277599677,-44.21551676079737
33082,-19.80504721668119,-43.84931304781137
33084,-20.39511586381949,-43.4921764185321
33105,-19.783267212128962,-43.930381060577474
33110,-19.781986660188583,-43.91848304414403
33113,-19.80724277975935,-43.867737126069315
33115,-19.796231634884986,-43.91571850311825
33120,-19.78717440711462,-43.91751271172357
33125,-19.78868766742378,-43.939695735863154
33130,-19.779691091950205,-43.938953442013805
33140,-19.77063971683175,-43.934258571554054
33145,-19.775753332678057,-43.92928539699494
33146,-19.815879436560067,-43.861933160096584
33147,-19.394983935569147,-44.76506441013429
33170,-19.782026420417587,-43.89095214628794
33171,-19.763417473754,-43.86776420400039
33172,-19.779748346522492,-43.89250425527497
33200,-19.731097253636847,-43.941465688797514
33350,-19.70782262752764,-43.97312654875094
33400,-19.636520104484404,-43.89965142692269
33500,-19.633566024597553,-43.98542970027145
33600,-19.613117562252103,-44.039892263544594
33680,-19.699756290442576,-44.04531731807073
33805,-19.768627939639334,-44.08665271841156
33808,-19.77802418496908,-44.10636786378877
33809,-19.783479724410807,-44.10756394842855
33820,-19.769651724636105,-44.134819058021634
33821,-19.770122672628766,-44.1383065703122
33822,-19.808455384171534,-44.09046842618562
33823,-19.762833833057254,-44.13867602152345
33825,-19.76249198605451,-44.128164388007924
33826,-19.75833246565113,-44.10059979959225
33830,-19.744595873659698,-44.13782217341391
33833,-19.76374851788076,-44.12510705267267
33836,-19.784800755362543,-44.12028874652693
33840,-19.74682264854181,-44.081544895211756
33841,-19.761153421538665,-44.098213329232095
33855,-19.752503184679963,-44.0711704871132
33858,-19.757129607178598,-44.08495466935427
33860,-19.76942326255774,-44.07394121424602
33861,-19.772615625751662,-44.07142942793453
33863,-19.78226701810637,-44.06846195226778
33880,-19.77612390047074,-44.08294508654485
33882,-19.786941970914096,-44.120552274145005
33900,-19.797807587931832,-44.01877555324664
33902,-19.79331830741706,-44.01820962172755
33903,-19.793865227319984,-44.03692429099208
33910,-19.785872383599283,-44.0842971301652
33913,-19.777773939974978,-44.02370513219801
33914,-19.77988281584023,-44.1325778651681
33915,-19.77719864860632,-44.03297521002077
33920,-19.773887698137113,-44.05011941486067
33921,-19.783938884584558,-44.081012320553924
33925,-19.777902960024917,-43.99048776111665
33927,-19.78202775462027,-44.08253670421161
33930,-19.789871850543015,-44.007845119187095
33933,-19.788775348858486,-44.01738463521277
33934,-19.782524185237907,-43.98288616948303
33935,-19.805260206674166,-44.02782178935321
33936,-19.805004607696645,-44.013321461967564
33937,-19.804752970017837,-44.064541388896956
33938,-19.81905550433171,-44.05120885628185
33939,-19.782583648366245,-44.07187059452465
